Grid_ID,Ag/NonAg_m,agri_class
719211,0.568000000000000,1
760562,0.932800000000000,1
740924,0.779200000000000,1
887772,0.990400000000000,1
478497,1.000000000000000,1
360420,1.000000000000000,1
148941,1.000000000000000,1
613105,1.000000000000000,1
724753,1.000000000000000,1
484703,1.000000000000000,1
934204,1.000000000000000,1
855911,1.000000000000000,1
422487,1.000000000000000,1
206093,1.000000000000000,1
353283,1.000000000000000,1
406783,0.760000000000000,1
492839,0.793600000000000,1
921182,0.998400000000000,1
198235,1.000000000000000,1
986395,1.000000000000000,1
596744,1.000000000000000,1
266140,1.000000000000000,1
12912,1.000000000000000,1
446785,1.000000000000000,1
591244,1.000000000000000,1
318698,0.971200000000000,1
484094,0.974400000000000,1
593033,1.000000000000000,1
295903,0.540800000000000,1
989130,0.896000000000000,1
471187,1.000000000000000,1
345829,1.000000000000000,1
273599,1.000000000000000,1
770583,1.000000000000000,1
872687,1.000000000000000,1
351227,1.000000000000000,1
928112,0.924800000000000,1
637600,1.000000000000000,1
327810,1.000000000000000,1
244364,1.000000000000000,1
355233,0.931200000000000,1
191879,1.000000000000000,1
551287,1.000000000000000,1
164785,0.953600000000000,1
896726,1.000000000000000,1
352506,0.998400000000000,1
895945,0.489600000000000,0
373,1.000000000000000,1
66205,1.000000000000000,1
170325,1.000000000000000,1
487324,0.977600000000000,1
196001,0.993600000000000,1
18791,0.987200000000000,1
745771,1.000000000000000,1
5601,0.899200000000000,1
885849,0.760000000000000,1
38329,0.998400000000000,1
419971,1.000000000000000,1
63734,1.000000000000000,1
879983,1.000000000000000,1
692445,0.950400000000000,1
52104,0.952000000000000,1
466252,1.000000000000000,1
554010,1.000000000000000,1
118560,1.000000000000000,1
206864,1.000000000000000,1
235191,1.000000000000000,1
131883,1.000000000000000,1
815084,1.000000000000000,1
555308,1.000000000000000,1
708625,1.000000000000000,1
648386,1.000000000000000,1
950860,1.000000000000000,1
253467,1.000000000000000,1
967188,0.729600000000000,1
796194,0.584000000000000,1
529244,0.528000000000000,1
713004,0.753600000000000,1
535805,0.992000000000000,1
165629,1.000000000000000,1
359797,1.000000000000000,1
254649,1.000000000000000,1
118219,1.000000000000000,1
211655,1.000000000000000,1
582119,0.996800000000000,1
805166,1.000000000000000,1
948866,1.000000000000000,1
922012,1.000000000000000,1
464354,1.000000000000000,1
277597,1.000000000000000,1
387439,1.000000000000000,1
98825,1.000000000000000,1
952132,0.899200000000000,1
982069,1.000000000000000,1
582090,1.000000000000000,1
484045,1.000000000000000,1
8117,1.000000000000000,1
252878,1.000000000000000,1
754995,1.000000000000000,1
208987,1.000000000000000,1
691635,0.844800000000000,1
986589,0.944000000000000,1
756135,1.000000000000000,1
199729,0.952000000000000,1
88708,1.000000000000000,1
696385,1.000000000000000,1
177599,1.000000000000000,1
407974,0.996800000000000,1
771252,1.000000000000000,1
637535,1.000000000000000,1
375343,1.000000000000000,1
935488,1.000000000000000,1
